Final Fusion,Trap
Metalfoes Volflame,Monster
^Tiras, Keeper of Genesis^,Monster
Lindbloom,Monster
Baobaboon,Monster
Red Dragon Archfiend,Monster
Poison of the Old Man,Spell
Mother Spider,Monster
Sound the Retreat!,Trap
Anti-Magic Prism,Trap
Hysteric Sign,Spell
Ancient Pixie Dragon,Monster
Curse of the Shadow Prison,Spell
Ekibyo Drakmord,Spell
Oppressed People,Monster
The Phantom Knights of Shadow Veil,Trap
Legendary Six Samurai - Mizuho,Monster
D/D Necro Slime,Monster
Elemental HERO Neos Alius,Monster
Memory Loss,Trap
Bonfire Colossus,Monster
Black Ray Lancer,Monster
Performage Flame Eater,Monster
Madolche Messengelato,Monster
Mid Shield Gardna,Monster
Fusion Weapon,Spell
Infernoid Seitsemas,Monster
Pot of Riches,Spell
Swordsman from a Distant Land,Monster
Destiny HERO - Dasher,Monster
Infernal Flame Emperor,Monster
Super Junior Confrontation,Trap
Hate Buster,Trap
Red-Eyes Insight,Spell
Wilmee,Monster
Spiritual Wind Art - Miyabi,Trap
Gokibore,Monster
Fabled Miztoji,Monster
Lost Wind,Trap
Detonator Circle "A",Trap
SPYRAL Quik-Fix,Monster
Infernoid Antra,Monster
Mushroom Man #2,Monster
Subterror Behemoth Fiendess,Monster
Secret Sect Druid Wid,Monster
Tindangle Acute Cerberus,Monster
^Grapha, Dragon Lord of Dark World^,Monster
Overlay Owl,Monster
Turu-Purun,Monster
Spiritual Energy Settle Machine,Spell
Winged Kuriboh,Monster
Search Striker,Monster
Super Quantum Green Layer,Monster
Worm Illidan,Monster
Naturia Sunflower,Monster
Mystery Shell Dragon,Monster
Ally of Justice Rudra,Monster
Fusion Recovery,Spell
Battle Waltz,Spell
Superheavy Samurai Soulshield Wall,Monster
Imperial Order,Trap
Thunder Nyan Nyan,Monster
Rank-Up-Magic Doom Double Force,Spell
Moai Interceptor Cannons,Monster
Noble Arms - Excaliburn,Spell
Magical Musketeer Caspar,Monster
Cyber Shadow Gardna,Trap
Fabled Topi,Monster
Mermail Abyssgunde,Monster
Supervise,Spell
Dragonic Diagram,Spell
Reboot,Spell
Amorphage Gluttony,Monster
Poseidon Wave,Trap
Recycling Batteries,Spell
Altergeist Manifestation,Trap
Submarineroid,Monster
Pendulum Shift,Spell
The Trojan Horse,Monster
Royal Command,Trap
Changer Synchron,Monster
Lightwave Tuning,Spell
Ancient Dragon,Monster
Kaiju Capture Mission,Trap
Elemental HERO Glow Neos,Monster
Cattle Call,Spell
Gate Blocker,Monster
Linkslayer,Monster
Creation Resonator,Monster
Dark Blade the Captain of the Evil World,Monster
Amazoness Paladin,Monster
Turret Warrior,Monster
Qlife's End,Trap
Number 10: Illumiknight,Monster
Harpie Channeler,Monster
The Phantom Knights of Lost Vambrace,Trap
Giant Soldier of Steel,Monster
Aquarian Alessa,Monster
Illusionist Faceless Mage,Monster
Root Water,Monster
Infernalqueen Archfiend,Monster
Black Illusion,Trap
Gladiator Beast's Battle Archfiend Shield,Spell
Emerging Emergency Rescute Rescue,Spell
That Wacky Alchemy!,Trap
D - Shield,Trap
Blackfeather Darkrage Dragon,Monster
Avatar of The Pot,Monster
Darkness Approaches,Spell
Bujingi Boar,Monster
Dark Contract with Errors,Trap
Flamvell Commando,Monster
Gellenduo,Monster
Crowned by the World Chalice,Monster
Mystic Horseman,Monster
Trickstar Foxywitch,Monster
Mimicat,Spell
Metabo Globster,Monster
Great Dezard,Monster
Secret Six Samurai - Doji,Monster
Sand Moth,Monster
Destiny Draw,Spell
Snyffus,Monster
Curse of the Circle,Trap
Psychic Jumper,Monster
Burning Spear,Spell
Reaper of Prophecy,Monster
Gem-Knight Topaz,Monster
Blue Dragon Ninja,Monster
Synchro Boost,Spell
Super Rush Recklessly,Trap
Skull Knight #2,Monster
Deskbot 003,Monster
Synchro Deflector,Trap
Mad Archfiend,Monster
Watch Dog,Monster
Performapal Monkeyboard,Monster
Wind-Up Maintenance Zenmaicon,Monster
D/D Lamia,Monster
Supreme King Gate Zero,Monster
Red Supremacy,Trap
Raidraptor - Mimicry Lanius,Monster
Dark Tinker,Monster
Phalanx Pike,Spell
Mystical Refpanel,Trap
Enemy Controller,Spell
Infernoid Sjette,Monster
Legendary Wind-Up Key,Spell
Submarine Frog,Monster
Aegis of the Ocean Dragon Lord,Trap
Naturia Spiderfang,Monster
Traptrix Nepenthes,Monster
Engraver of the Mark,Monster
Toon Table of Contents,Spell
Space Mambo,Monster
Token Sundae,Spell
Amulet of Ambition,Spell
Berserker Crush,Spell
^Beiige, Vanguard of Dark World^,Monster
Number 106: Giant Hand,Monster
Gachi Gachi Gantetsu,Monster
Soul Tiger,Monster
Black Garden,Spell
Naturia Hydrangea,Monster
Piercing Moray,Monster
Flame Dancer,Monster
Testudo erat Numen,Monster
Worm Xex,Monster
Saber Reflection,Spell
Ritual Beast Ulti-Gaiapelio,Monster
Little Trooper,Monster
Mild Turkey,Monster
Heraldic Beast Berners Falcon,Monster
Superheavy Samurai Soulclaw,Monster
Encode Talker,Monster
Super Soldier Synthesis,Spell
Malevolent Nuzzler,Spell
Cubic Rebirth,Trap
Ally of Justice Enemy Catcher,Monster
A Hero Lives,Spell
Inzektor Dragonfly,Monster
Crystal Hoard,Trap
Hi-Five the Sky,Trap
Tower of Babel,Trap
Xiangsheng Magician,Monster
Harpie Lady 2,Monster
Tri-Gate Wizard,Monster
Wind-Up Hunter,Monster
The Phantom Knights of Dark Gauntlets,Trap
Lightserpent,Monster
Pendulum Fusion,Spell
Dragon Ravine,Spell
^Radian, the Multidimensional Kaiju^,Monster
Rekindling,Spell
Malicevorous Spoon,Monster
Zeman the Ape King,Monster
Charging Gaia the Fierce Knight,Monster
Energy Drain,Trap
Superheavy Samurai General Coral,Monster
XY-Dragon Cannon,Monster
Triggered Summon,Trap
Bloom Diva the Melodious Choir,Monster
Burgeoning Whirlflame,Trap
Stegocyber,Monster
Nitro Warrior,Monster
Photon Satellite,Monster
Tricular,Monster
^The Twin Kings, Founders of the Empire^,Monster
Xyz Unit,Spell
^Dewloren, Tiger King of the Ice Barrier^,Monster
Amazoness Tiger,Monster
Junk Collector,Monster
Flip Flop Frog,Monster
Gravity Behemoth,Monster
Seismic Crasher,Monster
Swing of Memories,Spell
Shore Knight,Monster
Gladiator Beast's Battle Halberd,Spell
Infernity Beast,Monster
Brotherhood of the Fire Fist - Tiger King,Monster
Shocktopus,Monster
Ally of Justice Unknown Crusher,Monster
Abyss Script - Opening Ceremony,Spell
Curse of Royal,Trap
Tokkosho of Ghost Destroying,Spell
Prominence Hand,Monster
Number 13: Embodiment of Crime,Monster
Traptrix Dionaea,Monster
Reborn Zombie,Monster
Fusion Parasite,Monster
Elemental HERO Ocean,Monster
Possessed Dark Soul,Monster
Superheavy Samurai Trumpeter,Monster
Tualatin,Monster
Tannhauser Gate,Spell
Photon Crusher,Monster
Shiranui Samurai,Monster
Legendary Six Samurai - Kageki,Monster
^Demise, King of Armageddon^,Monster
Archfiend Marmot of Nefariousness,Monster
Giant Turtle Who Feeds on Flames,Monster
Dust Knight,Monster
Madolchepalooza,Trap
Scrap Beast,Monster
Ronintoadin,Monster
Painful Escape,Trap
Deep Dark Trap Hole,Trap
Guard Go!,Trap
Majespecter Tornado,Trap
Abyss Actor - Twinkle Littlestar,Monster
Change Slime,Monster
Splash Capture,Trap
Feather Shot,Spell
Chain Healing,Trap
Evil HERO Malicious Fiend,Monster
Grandmaster of the Six Samurai,Monster
Arcana Call,Trap
Darklord Marie,Monster
Mini-Guts,Spell
Koa'ki Meiru Gravirose,Monster
^Neptabyss, the Atlantean Prince^,Monster
Trance the Magic Swordsman,Monster
Infernity Launcher,Spell
Galaxy Queen's Light,Spell
Souleating Oviraptor,Monster
Nanobreaker,Monster
Beginning of Heaven and Earth,Trap
Cloudian - Eye of the Typhoon,Monster
Mischief of the Gnomes,Trap
Zany Zebra,Monster
D.D. Trainer,Monster
Galaxy Mirror Sage,Monster
XX-Saber Ragigura,Monster
Ruthless Drop Off,Trap
Fortune Lady Wind,Monster
Overlay Sentinel,Monster
Vehicroid Connection Zone,Spell
Cyber Angel Dakini,Monster
Gift Exchange,Spell
Mermail Abyssturge,Monster
Mistake,Trap
Jinzo,Monster
ZS - Vanish Sage,Monster
Solemn Strike,Trap
The Shadow Who Controls the Dark,Monster
Gimmick Puppet Dreary Doll,Monster
Invocation,Spell
The Phantom Knights of Mist Claws,Trap
Vengeful Shinobi,Monster
World Legacy Trap Globe,Trap
Recycle,Spell
The Big Saturn,Monster
Doomkaiser Dragon/Assault Mode,Monster
Ancient Gear Castle,Spell
Number C39: Utopia Ray Victory,Monster
World Legacy Scars,Spell
Raidraptor - Pain Lanius,Monster
Alien Overlord,Monster
Behemoth the King of All Animals,Monster
Heroic Challenger - War Hammer,Monster
Fushioh Richie,Monster
Number 82: Heartlandraco,Monster
Primal Cry,Spell
Herald of Green Light,Monster
Number 59: Crooked Cook,Monster
Subterror Behemoth Burrowing,Trap
Unification of the Cubic Lords,Trap
Symbol of Friendship,Spell
Vylon Segment,Spell
Blackwing - Aurora the Northern Lights,Monster
Powered Inzektron,Monster
Success Probability 0%,Trap
Genex Blastfan,Monster
Pot the Trick,Monster
Vampire Hunter,Monster
Bone Crusher,Monster
Offering to the Immortals,Trap
Masked HERO Koga,Monster
Sun Dragon Inti,Monster
Jowgen the Spiritualist,Monster
Borrel Cooling,Trap
Diceversity,Trap
Xyz Reflect,Trap
Giant Rex,Monster
Magnetic Mosquito,Monster
Gigastone Omega,Monster
Dreamsprite,Monster
Wind-Up Zenmaines,Monster
Karakuri Klock,Trap
Balloon Lizard,Monster
Magical King Moonstar,Monster
Fairy Wind,Trap
Crimson Sunbird,Monster
Stellarknight Zefraxciton,Monster
Yaksha,Monster
Neo Flamvell Sabre,Monster
Tempest Magician,Monster
Summon Cloud,Spell
Lady Assailant of Flames,Monster
The Terminus of the Burning Abyss,Spell
Zoma the Spirit,Trap
Locomotion R-Genex,Monster
Half Shut,Spell
Protector with Eyes of Blue,Monster
Trickstar Reincarnation,Trap
Earthbound Immortal Wiraqocha Rasca,Monster
Aroma Garden,Spell
Hidden Temples of Necrovalley,Spell
The Agent of Wisdom - Mercury,Monster
Closed Forest,Spell
Carrierroid,Monster
Kotodama,Monster
Infernity Randomizer,Monster
Bio-Mage,Monster
Dragon Manipulator,Monster
Portable Battery Pack,Trap
Zombie Mammoth,Monster
Mirror Gate,Trap
Mind Protector,Monster
Colosseum - Cage of the Gladiator Beasts,Spell
Mystic Lamp,Monster
D.D.R. - Different Dimension Reincarnation,Spell
Guardian Statue,Monster
Two-Mouth Darkruler,Monster
Fishborg Archer,Monster
Unifrog,Monster
Necro Fleur,Monster
Mausoleum of the Emperor,Spell
Lord Gaia the Fierce Knight,Monster
Mechquipped Angineer,Monster
Des Counterblow,Trap
Mecha Phantom Beast Jaculuslan,Monster
Magician of Black Chaos,Monster
Alchemist of Black Spells,Monster
Rank-Up-Magic Soul Shave Force,Spell
Saambell the Summoner,Monster
Blessings of the Nile,Spell
Ghostrick Jiangshi,Monster
Lavalval Dragon,Monster
Cyber Shark,Monster
Gouki Face Turn,Spell
The Humble Sentry,Spell
Glorious Illusion,Trap
Special Schedule,Spell
Guardian Angel Joan,Monster
^Shelga, the Tri-Warlord^,Monster
Dokurorider,Monster
Gagaga Clerk,Monster
Lion Alligator,Monster
Card of Safe Return,Spell
Greed Grado,Spell
Ghostrick Nekomusume,Monster
T.G. Jet Falcon,Monster
Crystal Beast Amethyst Cat,Monster
Blackwing - Silverwind the Ascendant,Monster
Evil Thorn,Monster
Number 107: Galaxy-Eyes Tachyon Dragon,Monster
Altergeist Meluseek,Monster
The Dragon Dwelling in the Deep,Monster
Darklord Amdusc,Monster
Junk Breaker,Monster
Ritual Beast Tamer Zeframpilica,Monster
Faustian Bargain,Spell
Dark Contract with the Gate,Spell
Madolche Chateau,Spell
Water Omotics,Monster
Moulinglacia the Elemental Lord,Monster
Searing Fire Wall,Spell
The Agent of Creation - Venus,Monster
Assault Blackwing - Kunai the Drizzle,Monster
Dried Winds,Trap
Psi-Curse,Trap
Obese Marmot of Nefariousness,Monster
Spellbook Magician of Prophecy,Monster
Indiora Doom Volt the Cubic Emperor,Monster
Blazing Mirror Force,Trap
The Weather Painter Thunder,Monster
Seed of Deception,Spell
Morphtronic Engine,Spell
Koa'ki Meiru Initialize!,Spell
Fusion Tag,Spell
Great Bill,Monster
Dark Energy,Spell
Rush Recklessly,Spell
Link Spider,Monster
Dark Verger,Monster
Al-Lumi'raj,Monster
Superheavy Samurai Beast Kyubi,Monster
Kagemusha of the Six Samurai,Monster
^Stream, Dragon Ruler of Droplets^,Monster
Gouki Riscorpio,Monster
Archfiend Interceptor,Monster
Ritual Raven,Monster
Reckoned Power,Trap
Quick Booster,Spell
Wind-Up Juggler,Monster
Second Coin Toss,Spell
Lucky Punch,Trap
Slip Summon,Trap
Paleozoic Opabinia,Monster
Superheavy Samurai Thief,Monster
Steelswarm Gatekeeper,Monster
Ancient Gear Megaton Golem,Monster
Fortune Lady Earth,Monster
The Gates of Dark World,Spell
Amazoness Scouts,Monster
Galaxy Wizard,Monster
Majespecter Crow - Yata,Monster
Leodrake's Mane,Spell
D/D/D Oblivion King Abyss Ragnarok,Monster
Harmonic Oscillation,Spell
Totem Five,Monster
Fairy of the Spring,Spell
Trap Stun,Trap
^Enishi, Shien's Chancellor^,Monster
Arcana Force III - The Empress,Monster
Soprano the Melodious Songstress,Monster
Herald of Ultimateness,Monster
Gagagatag,Spell
Girochin Kuwagata,Monster
Performapal Guitartle,Monster
Vampire Genesis,Monster
Forbidden Scripture,Spell
Power Frame,Trap
Muka Muka,Monster
Giant Germ,Monster
Performapal Sellshell Crab,Monster
^Hydrotortoise, the Empowered Warrior^,Monster
Sasuke Samurai #3,Monster
Drill Bug,Monster
Dark Spirit Art - Greed,Trap
Earthquake,Spell
Superheavy Samurai Swordmaster Musashi,Monster
Element Soldier,Monster
Byroad Sacrifice,Trap
Laval Blaster,Monster
Silent Sword Slash,Spell
Purple Poison Magician,Monster
Poison Draw Frog,Monster
Red-Eyes Transmigration,Spell
Worm Apocalypse,Monster
Gogogo Ghost,Monster
Elementsaber Willard,Monster
^Kumongous, the Sticky String Kaiju^,Monster
Acid Trap Hole,Trap
Scrum Force,Trap
Vengeful Servant,Spell
Paleozoic Hallucigenia,Trap
Fairy Guardian,Monster
Vicious Claw,Spell
Staunch Defender,Trap
Hierophant of Prophecy,Monster
Fish and Swaps,Spell
Battle Warrior,Monster
Kozmoll Dark Lady,Monster
Electric Lizard,Monster
Master Monk,Monster
Freed the Matchless General,Monster
The Weather Painter Rainbow,Monster
Interplanetary Invader "A",Monster
Aqua Armor Ninja,Monster
Pendulum Rising,Spell
Seed Cannon,Spell
Red Archery Girl,Monster
Lair Wire,Trap
Snake Fang,Trap
Remote Revenge,Trap
Shiranui Samuraisaga,Monster
Brain Crusher,Monster
Synchro Gift,Spell
Xyz-Raypierce,Monster
Garmr of the Nordic Beasts,Monster
The Weather Auroral Canvas,Trap
Bujin Regalia - The Sword,Trap
Rescueroid,Monster
Subterror Behemoth Ultramafus,Monster
Dododo Swordsman,Monster
Super Koi Koi,Spell
Kujakujaku,Monster
Megamorph,Spell
Crystal Beast Emerald Tortoise,Monster
Spirit Reaper,Monster
De-Fusion,Spell
Star Eater,Monster
Qliphort Helix,Monster
Shock Surprise,Spell
Golden Gearbox,Spell
Naturia Guardian,Monster
Red-Eyes Slash Dragon,Monster
Spellbook of Life,Spell
Blackwing - Kris the Crack of Dawn,Monster
Vengeful Bog Spirit,Spell
Tailor of the Fickle,Spell
Blustering Winds,Spell
Pendulumucho,Monster
D - Spirit,Spell
Constellar Pleiades,Monster
Volcanic Hammerer,Monster
King of Destruction - Xexex,Monster
Sage with Eyes of Blue,Monster
Light of Redemption,Spell
Jar of Avarice,Trap
Valkyrie of the Nordic Ascendant,Monster
Lord of D.,Monster
Noble Knight Joan,Monster
U.A. Perfect Ace,Monster
Ghostrick Parade,Spell
Cosmo Queen,Monster
Constellar Rasalhague,Monster
Tuningware,Monster
Blackwing - Oroshi the Squall,Monster
Sakuretsu Armor,Trap
Energy Bravery,Monster
Multiplication of Ants,Spell
Destruction Jammer,Trap
Parallel Port Armor,Trap
Mokey Mokey Smackdown,Spell
Needle Worm,Monster
Emergency Teleport,Spell
White Dragon Ninja,Monster
Niwatori,Monster
Fresh Madolche Sistart,Monster
Level Conversion Lab,Trap
Metal Detector,Trap
World of Prophecy,Monster
Vain Betrayer,Trap
Eternal Drought,Spell
Milus Radiant,Monster
Armed Changer,Spell
Vylon Stella,Monster
Gem-Merchant,Monster
The Suppression Pluto,Monster
Steelswarm Origin,Monster
Dice Re-Roll,Trap
Scrap Lube,Spell
Neo Aqua Madoor,Monster
Jackpot 7,Spell
Vishwar Randi,Monster
Desert Protector,Monster
Putrid Pudding Body Buddies,Monster
Appointer of the Red Lotus,Trap
Lineage of Destruction,Trap
^Neo-Parshath, the Sky Paladin^,Monster
King Pyron,Monster
Brotherhood of the Fire Fist - Caribou,Monster
Satellarknight Sirius,Monster
World Legacy Nightmare,Spell
Confiscation,Spell
Darknight Parshath,Monster
Pilgrim Reaper,Monster
Tongue Twister,Monster
Vennominaga the Deity of Poisonous Snakes,Monster
Brotherhood of the Fire Fist - Buffalo,Monster
Black Thunder,Trap
Fake Feather,Trap
Predaplant Spinodionaea,Monster
Geargiagear Gigant XG,Monster
Jewels of the Valiant,Spell
Superheavy Samurai General Jade,Monster
Armored Starfish,Monster
Mamemaki,Trap
The Weather Sunny Canvas,Spell
Nekroz Mirror,Spell
Sunlight Unicorn,Monster
Red Carpet,Trap
Gren Maju Da Eiza,Monster
Ancient Elf,Monster
Performapal Odd-Eyes Metal Claw,Monster
Depth Shark,Monster
Shien's Footsoldier,Monster
Qliphort Monolith,Monster
Zenmailstrom,Trap
Lightning Vortex,Spell
Raidraptor - Force Strix,Monster
Dark Effigy,Monster
Dverg of the Nordic Alfar,Monster
Pale Beast,Monster
Fishborg Doctor,Monster
Jester Lord,Monster
United Front,Trap
Chosen of Zefra,Trap
SPYRAL Super Agent,Monster
Blackwing - Gust the Backblast,Monster
Zoa,Monster
Evo-Diversity,Spell
SPYRAL Resort,Spell
Out of the Blue,Spell
Graydle Slime Jr.,Monster
Cup of Ace,Spell
Galaxy Serpent,Monster
Double Coston,Monster
Gaia Plate the Earth Giant,Monster
Torque Tune Gear,Monster
Doitsu,Monster
Number C88: Gimmick Puppet Disaster Leo,Monster
Flamvell Grunika,Monster
Sasuke Samurai #4,Monster
Whirlwind of Gusto,Trap
The Thing in the Crater,Monster
Snake Rain,Spell
Divine Dragon Aquabizarre,Monster
Xyz Energy,Spell
Skull Invitation,Trap
Winged Minion,Monster
An Unfortunate Report,Trap
Soul of the Pure,Spell
Gishki Avance,Monster
Double Summon,Spell
Magician's Robe,Monster
Number C107: Neo Galaxy-Eyes Tachyon Dragon,Monster
Frightfur Sabre-Tooth,Monster
Draw Muscle,Spell
Dark Plant,Monster
Shadow of the Six Samurai - Shien,Monster
Gagagarush,Trap
Fire Formation - Gyokkou,Spell
Infestation Tool,Trap
Genex Ally Powercell,Monster
Iron Chain Repairman,Monster
Oxygeddon,Monster
Dark Doriado,Monster
Yosenju's Divine Mountain Winds,Spell
Battlin' Boxer Big Bandage,Monster
World Legacy Inheritor,Spell
Beast Striker,Monster
Beelze of the Diabolic Dragons,Monster
Masked Chopper,Monster
Ojama Country,Spell
Counter Gate,Trap
Miracle Locus,Trap
Last Resort,Trap
Inzektor Ant,Monster
Familiar Knight,Monster
Noble Knight Drystan,Monster
Atlantean Pikeman,Monster
Nobleman of Extermination,Spell
Fairywitch,Monster
Chocolate Magician Girl,Monster
Tenshin,Monster
Performapal Odd-Eyes Light Phoenix,Monster
Iron Core of Koa'ki Meiru,Spell
Star Pendulumgraph,Spell
Sinister Shadow Games,Trap
Cold Feet,Spell
Elegy the Melodious Diva,Monster
Solar Wind Jammer,Monster
Gladiator Beast Dimacari,Monster
Man-Thro' Tro',Monster
Wind Effigy,Monster
Hanewata,Monster
Allure Queen LV3,Monster
Cat's Ear Tribe,Monster
Security Dragon,Monster
Obedience Schooled,Spell
Beaked Snake,Monster
Garvas,Monster
Fire Formation - Tensu,Spell
Cracking,Spell
Bean Soldier,Monster
Re-dyce-cle,Trap
Galaxy-Eyes Photon Dragon,Monster
